"uuid";"link";"number";"roadName";"km";"endKm";"latitude";"longitude";"occurrenceType";"length";"width";"height";"lane";"track";"branch";"kmReference";"direction";"occurrenceKind";"status";"approvalStep";"createdBy";"updatedBy";"firm";"subcompany";"job";"createdAt";"foundAt";"updatedAt";"executedAt";"notes";"dueAt";"price";"construction";"idInventory";"tipoPelicula1";"campanhaMonitoracao";"corPelicula1";"resultadoPelicula1";"estacao10faixaSinalizacaoEstacao1";"estacao10corFaixaEstacao1";"estacao10resultadoEstacao1";"estacao11faixaSinalizacaoEstacao1";"estacao11corFaixaEstacao1";"estacao11resultadoEstacao1";"estacao12faixaSinalizacaoEstacao1";"estacao12corFaixaEstacao1";"estacao12resultadoEstacao1";"estacao13faixaSinalizacaoEstacao1";"estacao13corFaixaEstacao1";"estacao13resultadoEstacao1";"estacao14faixaSinalizacaoEstacao1";"estacao14corFaixaEstacao1";"estacao14resultadoEstacao1";"estacao15faixaSinalizacaoEstacao1";"estacao15corFaixaEstacao1";"estacao15resultadoEstacao1";"estacao16faixaSinalizacaoEstacao1";"estacao16corFaixaEstacao1";"estacao16resultadoEstacao1";"estacao17faixaSinalizacaoEstacao1";"estacao17corFaixaEstacao1";"estacao17resultadoEstacao1";"estacao18faixaSinalizacaoEstacao1";"estacao18corFaixaEstacao1";"estacao18resultadoEstacao1";"estacao19faixaSinalizacaoEstacao1";"estacao19corFaixaEstacao1";"estacao19resultadoEstacao1";"estacao110faixaSinalizacaoEstacao1";"estacao110corFaixaEstacao1";"estacao110resultadoEstacao1";"estacao111faixaSinalizacaoEstacao1";"estacao111corFaixaEstacao1";"estacao111resultadoEstacao1";"bordoDireitoMedia";"bordoEsquerdoMedia";"eixoMedia";"eixo2Media";"eixo3Media";"eixo4Media";"resultadoGeralLongitudinal";"mediaEscamas";"mediaLinhas";"resultadoEscamas";"resultadoLinhas";"resuladoGeralZebrado";"bordo";"resultadoGeralDispositivos";"resultadoMarcasViarias";"tipoSinHorizontal";"dispositivoEntrada";"dispositivoSaida";"elementoRefletivoBarreiraNj";"exposedArmour";"desagregation";"refletoresBarreiraNj";"corrosao";"alignment";"fixacao";"parafuso";"mediaPelicula2";"mediaPelicula3";"mediaPelicula4";"resultadoPelicula2";"resultadoPelicula3";"resultadoPelicula4";"mediaMarcasViarias";"media1";"media2";"resultado1";"resultado2";"area";"estadoChapa";"estadoSuporte";"tipoInspecao";"condicaoMesoestrutura";"condicaoInfraestrutura";"estadoGeralConservacaoDren";"atendimentoNormasAbnt";"quantidadePostesDefeito";"energiaNorma";"spdaNorma";"atendimentoPadAceExNbr";"situacaoAcesso";"faixaOcupada";"situacaoOcupacao";"areaFaixaDominioOcupada";"areaFaixaNaoEdificavelOcupada";"desnivel";"condicoesGerais";"extensaoContencao";"alturaContencao";"condicaoDrenagemSuperficial";"condicaoDrenagemSubterranea";"presencaAgua";"nivelRisco";"riscoOutrosElementosAlemRodovia";"ok";"estadoConservacaoMontante";"estadoConservacaoJusante";"okMontante";"okJusante";"oaeNumero";"nomeOae";"condicoesEstabilidadeGeral";"condicoesConservacaoGeral";"nivelVibracaoTabuleiroGeral";"notaTecnicaGeral";"notaTecnicaLaje";"notaTecnicaVigPrincipal";"notaTecnicaMesoestrutura";"notaTecnicaInfraestrutura";"notaTecnicaPistaAcesso";"guardaCopoParametros";"drenagemLimpezaParametros";"placaGabaritoVerParametros";"juntasDilatacaoParametros";"aparelhosApoioParametros";"acoesSeremTomadasParametros";"generalState";"alturaCondicao";"trincasCondicao";"refletoresCondicao";"ferrugemCondicao";"amassadosCondicao";"resultadoGeralPeliculas";"dZero";"iri";"atr";"tr";"igg";"hs";"vrd";"degrau";"icpMedio";"defeitosSeveridade0None";"defeitosSeveridade1None";"defeitosSeveridade2None";"defeitosSeveridade3None";"defeitosSeveridade4None";"mediaPelicula1";"identificacao";"tipoIts";"amount";"modeloTunel";"pavimentacaoTunel";"tipoDrenagemInterna";"tipoDrenagemExterna";"tipoIluminacao";"tipoPoste";"quantidadeLuminarias";"quantidadeLampadas";"quantidadePostes";"descricaoEdificacao";"descricaoInstalacaoEletrica";"tipoEdificacao";"areaEdificada";"tipoConstrucao";"tipoAcesso";"superficieAcesso";"tipoOcupacao";"tipoConstrucaoOcupacao";"acostamento";"numeroFaixas";"faixaSeguranca";"larguraMarginal";"calcadas";"cercaExistente";"tipoVegetacao";"inclinacao";"tipoTerraplano";"tipoRelevo";"tipoContencao";"drenagemSuperficial";"drenagemSubterranea";"tipoDrenagem";"tipoBueiro";"dimensoesMontante";"materialMontante";"dimensoesJusante";"materialJusante";"tipoEstrutura";"tipoEps";"tipoSinalizacaoVertical";"materialChapa";"diametro";"areaRetangular";"areaTriangular";"areaCircular";"materialSuporte";"tipoZebrado";"areaZebrado";"tipoMarcaViaria";"areaMarca";"relationships.job.data.id";"medicaoSpda";"minimoMarcasViarias";"colorMarcaViaria";"drainageStatus";"nomeRazaoSocial";"revestimento";"color";"estadoGeralConservacao"
"0034cb3d-180e-4c1c-837f-d4577f4ede3e";"https://app.kartado.com.br/#/SharedLink/Reporting/0034cb3d-180e-4c1c-837f-d4577f4ede3e/show?company=b9e4cd95-cb76-4dae-88e2-fd76c9a08110";"ERM-MONI-2025.76499";"BR-116/MG";"500.19";"500.19";"-19.565630835671815";"-42.1219035720747";"Monitoração de Sinalização Vertical";"";"";"";"Não se aplica";"";"";"";"Norte";"Monitoração";"Executado";"Compartilhado com ANTT";"Lucas Pereira Luiz";"";"Ecovias Rio Minas";"Ecovias Rio Minas";"";"2025-09-17T18:10";"2023-09-17T18:10";"2025-11-05T23:38";"2023-09-17T18:10";"Arquivo: SV - BR-116-MG - NORTE | Descrição: R-19";"";"0";"";"5867a9e4-beb4-48d0-88ff-dadd2ef32756";"III";"Monitoração 1";"Vermelha";"Aprovado";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"694.8";"0";"0";"Aprovado";"";"";"";"";"";"";"";"0.79";"Bom";"Bom";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aprovado";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"116.6";"SV 116 MG 500+190 N 1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Regulamentação";"Aço";"1";"";"";"";"Madeira";"";"";"";"";"";"";"";"";"";"";"";"";""
"0034cec7-da61-4882-9f31-23ae381161d2";"https://app.kartado.com.br/#/SharedLink/Reporting/0034cec7-da61-4882-9f31-23ae381161d2/show?company=b9e4cd95-cb76-4dae-88e2-fd76c9a08110";"ERM-MONI-2025.88531";"BR-493/RJ";"119.15";"119.15";"-22.87457883540638";"-43.820079300274735";"Monitoração de Sinalização Vertical";"";"";"";"Não se aplica";"";"";"";"Sul";"Monitoração";"Executado";"Compartilhado com ANTT";"Lucas Pereira Luiz";"";"Ecovias Rio Minas";"Ecovias Rio Minas";"";"2025-09-17T19:34";"2023-09-17T19:34";"2025-11-05T23:38";"2023-09-17T19:34";"Arquivo: SV - BR-493-RJ - SUL | Descrição: R-24a";"";"0";"";"b6241e85-fd44-4d09-b137-176992927047";"III";"Monitoração 1";"Vermelha";"Aprovado";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"978.2";"0";"0";"Aprovado";"";"";"";"";"";"";"";"0.79";"Bom";"Bom";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aprovado";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"108.6";"SV 493 RJ 119+150 S 1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Regulamentação";"ACM";"1";"";"";"";"Madeira";"";"";"";"";"";"";"";"";"";"";"";"";""
"00355d62-69ac-46a8-b488-fec432d576c9";"https://app.kartado.com.br/#/SharedLink/Reporting/00355d62-69ac-46a8-b488-fec432d576c9/show?company=b9e4cd95-cb76-4dae-88e2-fd76c9a08110";"ERM-MONI-2025.139252";"BR-116/MG";"705.374";"705.3820000000001";"-21.14550424656149";"-42.380172821905326";"Monitoração de Sinalização Horizontal - Marcas Viárias";"8";"0.4";"";"Dispositivo";"";"";"";"Sul";"Monitoração";"Executado";"Compartilhado com ANTT";"Luiza Franco Suporte";"";"Ecovias Rio Minas";"Ecovias Rio Minas";"";"2025-09-19T18:26";"2025-09-19T18:26";"2025-11-05T23:38";"2022-09-19T18:26";"Sinalização LRE";"";"0";"";"d13fe9c6-f94e-4eb9-950b-86856694dfea";"";"Monitoração 0 (Inicial)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Reprovado";"Marca Viária";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"37";"";"";"";"";"3.2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SH 116 MG 705,374 S 1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"00360e18-92d0-4ddb-b4c3-c932127433bf";"https://app.kartado.com.br/#/SharedLink/Reporting/00360e18-92d0-4ddb-b4c3-c932127433bf/show?company=b9e4cd95-cb76-4dae-88e2-fd76c9a08110";"ERM-MONI-2025.01819";"BR-116/MG";"529.5";"529.572";"-19.81178508";"-42.13554717";"Monitoração de EPS - Defensas Metálicas";"72";"";"0.85";"Expressa";"";"";"";"Sul";"Monitoração";"Executado";"Compartilhado com ANTT";"Luan Poletti";"";"Ecovias Rio Minas";"Ecovias Rio Minas";"";"2025-09-06T17:52";"2024-09-06T17:52";"2025-11-05T23:38";"2024-09-06T17:52";"DEFENSA METÁLICA - BR-116-MG";"";"0";"";"f1f1743d-3f3d-456d-8d5e-2887d86dbbf0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"true";"";"";"1";"";"";"false";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"Não atendido";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"DM 116 MG 529+500 S 1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"00362af6-a708-45a7-96b3-4d48f663ad24";"https://app.kartado.com.br/#/SharedLink/Reporting/00362af6-a708-45a7-96b3-4d48f663ad24/show?company=b9e4cd95-cb76-4dae-88e2-fd76c9a08110";"ERM-MONI-2025.41168";"BR-116/RJ";"133.927";"134.035";"-22.65357969";"-43.15075461";"Monitoração de EPS - Defensas Metálicas";"84";"";"0.76";"Não se aplica";"";"";"";"Sul";"Monitoração";"Executado";"Compartilhado com ANTT";"Luiza Franco Suporte";"";"Ecovias Rio Minas";"Ecovias Rio Minas";"";"2025-09-16T18:11";"2022-09-16T18:11";"2025-11-05T23:38";"2022-09-16T18:11";"";"";"0";"";"f14451b9-576e-43d4-9fd4-3d1c90be797c";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"true";"";"";"";"false";"false";"";"false";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"DM 116 RJ 133+927 S 1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"003673b8-3255-4f01-84a9-bd015af01008";"https://app.kartado.com.br/#/SharedLink/Reporting/003673b8-3255-4f01-84a9-bd015af01008/show?company=b9e4cd95-cb76-4dae-88e2-fd76c9a08110";"ERM-MONI-2025.60501";"BR-116/RJ";"38.341";"38.341";"-22.11689636";"-42.7816792";"Monitoração de Sinalização Vertical";"";"";"";"Não se aplica";"";"";"";"Sul";"Monitoração";"Executado";"Compartilhado com ANTT";"Luiza Franco Suporte";"";"Ecovias Rio Minas";"Ecovias Rio Minas";"";"2025-09-17T16:57";"2022-09-17T16:57";"2025-11-05T23:38";"2022-09-17T16:57";"";"";"0";"";"6a7e2541-05d8-4be1-8779-f0bd18c3b1d2";"III";"Monitoração 0 (Inicial)";"Vermelha";"Aprovado";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"689.4";"0";"0";"Aprovado";"";"";"";"";"";"";"";"";"Bom";"Bom";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aprovado";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"115.4";"SV 116 RJ 038+341 S 1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ACM";"1";"";"";"0.785";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"0036d3a4-0d9b-493b-995d-26bc39170c6b";"https://app.kartado.com.br/#/SharedLink/Reporting/0036d3a4-0d9b-493b-995d-26bc39170c6b/show?company=b9e4cd95-cb76-4dae-88e2-fd76c9a08110";"ERM-MONI-2026.03993";"BR-116/MG";"535.88";"535.88";"-19.86145683";"-42.13411067";"Monitoração de Faixa de Domínio - Acessos";"";"";"";"Não se aplica";"";"";"";"Sul";"Monitoração";"Executado";"Criado";"Arthur Barros";"";"Ecovias Rio Minas";"Ecovias Rio Minas";"";"2026-07-02T20:28";"2026-07-02T20:24";"2026-07-02T20:30";"2023-07-01T00:00";"";"";"0";"";"a84f6d18-1022-46f8-9928-e524a9ac3fe9";"";"Monitoração 1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Periódica";"";"";"";"";"";"";"";"";"Irregulares/não autorizados, necessitando de analise do projeto perante normas técnicas vigentes (DNIT, ABNT e ANTT)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"AC 116 MG 535+845 S 1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Outros";"Não Pavimentado";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Não Identificado";"";"";""
"0036ec84-9526-47b0-8a2e-69b793ac6eed";"https://app.kartado.com.br/#/SharedLink/Reporting/0036ec84-9526-47b0-8a2e-69b793ac6eed/show?company=b9e4cd95-cb76-4dae-88e2-fd76c9a08110";"ERM-MONI-2025.78929";"BR-116/MG";"594.005";"594.005";"-20.29395358342248";"-42.14705743336898";"Monitoração de Sinalização Vertical";"";"1";"1.5";"Não se aplica";"";"";"";"Sul";"Monitoração";"Executado";"Compartilhado com ANTT";"Lucas Pereira Luiz";"";"Ecovias Rio Minas";"Ecovias Rio Minas";"";"2025-09-17T18:27";"2023-09-17T18:27";"2025-11-05T23:38";"2023-09-17T18:27";"Arquivo: SV - BR-116-MG - SUL | Descrição: A-18 Composta";"";"0";"";"ed190323-eac2-4bc1-89db-563867863d11";"I";"Monitoração 1";"Amarela";"Aprovado";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"0";"";"";"";"";"";"";"";"";"1.5";"Bom";"Bom";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aprovado";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"47.02";"SV 116 MG 594+005 S 1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Advertência";"Aço";"";"";"";"";"Madeira";"";"";"";"";"";"";"";"";"";"";"";"";""
"0036fc13-d0e0-46c8-a787-a14bf8c756f9";"https://app.kartado.com.br/#/SharedLink/Reporting/0036fc13-d0e0-46c8-a787-a14bf8c756f9/show?company=b9e4cd95-cb76-4dae-88e2-fd76c9a08110";"ERM-MONI-2025.21438";"BR-116/RJ";"44.87";"44.87";"-22.16082009";"-42.81001618";"Monitoração de Sinalização Vertical";"";"0.5";"0.6";"Não se aplica";"";"";"";"Sul";"Monitoração";"Executado";"Compartilhado com ANTT";"Luan Poletti";"";"Ecovias Rio Minas";"Ecovias Rio Minas";"";"2025-09-13T21:49";"2024-09-13T21:49";"2025-11-05T23:38";"2024-09-13T21:49";"";"";"0";"";"1cf3d791-d103-48df-9ebd-a5fc64ab816f";"III";"Monitoração 2";"Amarela";"Aprovado";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"0";"";"";"";"";"";"";"";"";"";"Bom";"Bom";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aprovado";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"630.6";"SV 116 RJ 044+870 S 1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Dispositivos Auxiliares";"Aço";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"00372369-e0ca-4b42-9d0e-677a3cdc6f70";"https://app.kartado.com.br/#/SharedLink/Reporting/00372369-e0ca-4b42-9d0e-677a3cdc6f70/show?company=b9e4cd95-cb76-4dae-88e2-fd76c9a08110";"ERM-MONI-2025.55538";"BR-116/MG";"456.653";"456.653";"-19.2074594";"-42.0516939";"Monitoração de Sinalização Vertical";"";"2";"0.75";"Não se aplica";"";"";"";"Sul";"Monitoração";"Executado";"Compartilhado com ANTT";"Luiza Franco Suporte";"";"Ecovias Rio Minas";"Ecovias Rio Minas";"";"2025-09-17T16:52";"2022-09-17T16:52";"2025-11-05T23:38";"2022-09-17T16:52";"";"";"0";"";"518e01e2-1dd7-4cf9-88a6-484bc2727c73";"I";"Monitoração 0 (Inicial)";"Verde";"Aprovado";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"776.2";"0";"0";"Aprovado";"";"";"";"";"";"";"";"";"Bom";"Ruim";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aprovado";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"18.06";"SV 116 MG 456+653 S 1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aço";"";"";"0.75";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"00379766-59fd-40be-9c1a-d5325a4f8250";"https://app.kartado.com.br/#/SharedLink/Reporting/00379766-59fd-40be-9c1a-d5325a4f8250/show?company=b9e4cd95-cb76-4dae-88e2-fd76c9a08110";"ERM-MONI-2025.40721";"BR-116/RJ-(DUTRA)";"197.122";"197.079";"-22.73002651";"-43.56575898";"Monitoração de EPS - Defensas Metálicas";"44";"";"0.7";"Não se aplica";"";"";"";"Norte";"Monitoração";"Executado";"Compartilhado com ANTT";"Lucas Pereira Luiz";"";"Ecovias Rio Minas";"Ecovias Rio Minas";"";"2025-09-16T17:25";"2024-09-16T17:25";"2026-01-12T11:54";"2023-09-16T17:25";"";"";"0";"";"a84349b2-4f27-4d28-b1ad-c7b216435ec3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"false";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"DM 116 RJ 197+122 N 1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"0038c961-057f-4cf2-8247-aa4d512de376";"https://app.kartado.com.br/#/SharedLink/Reporting/0038c961-057f-4cf2-8247-aa4d512de376/show?company=b9e4cd95-cb76-4dae-88e2-fd76c9a08110";"ERM-MONI-2025.75325";"BR-116/MG";"782.72";"782.72";"-21.63557088227462";"-42.69691804548527";"Monitoração de Sinalização Vertical";"";"0.5";"0.6";"Não se aplica";"";"";"";"Norte";"Monitoração";"Executado";"Compartilhado com ANTT";"Lucas Pereira Luiz";"";"Ecovias Rio Minas";"Ecovias Rio Minas";"";"2025-09-17T18:09";"2023-09-17T18:09";"2025-11-05T23:38";"2023-09-17T18:09";"Arquivo: SV - BR-116-MG - NORTE | Descrição: M.A.";"";"0";"";"3cbefc52-47ae-4a76-a22a-b91c98d24ec0";"X";"Monitoração 1";"Amarela";"Aprovado";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"0";"";"";"";"";"";"";"";"";"0.3";"Bom";"Bom";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aprovado";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"892.6";"SV 116 MG 782+720 N 1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Dispositivos Auxiliares";"ACM";"";"";"";"";"Madeira";"";"";"";"";"";"";"";"";"";"";"";"";""
"00396f8a-2d8c-4d92-8e55-c581a0932b1b";"https://app.kartado.com.br/#/SharedLink/Reporting/00396f8a-2d8c-4d92-8e55-c581a0932b1b/show?company=b9e4cd95-cb76-4dae-88e2-fd76c9a08110";"ERM-MONI-2025.116451";"BR-493/RJ";"104.314";"104.314";"-22.7792";"-43.7482";"Monitoração de Drenagem Superficial";"17.08";"0.4";"0.2";"Não se aplica";"";"";"";"Norte";"Monitoração";"Executado";"Compartilhado com ANTT";"Luiza Franco Suporte";"";"Ecovias Rio Minas";"Ecovias Rio Minas";"";"2025-09-18T17:33";"2022-09-18T17:33";"2025-11-05T23:38";"2022-09-18T17:33";"KM ANTIGO 104+450";"";"0";"";"0b7e3759-6f0b-40ca-a155-fa78130246f1";"";"Monitoração 0 (Inicial)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"CA BR 493 RJ 104+314 N5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Canaleta";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
